Title,Year,Engine,Fuel,Transmission,Drive,Mileage,Price,Location
BMW X6,2024,3.0 л (381 л.с.),бензин,АКПП,4WD,10 км,12 999 000,Нягань
BMW X2,2018,2.0 л (192 л.с.),бензин,АКПП,4WD,97 500 км,2 190 000,Владивосток
BMW X3,2025,2.0 л (258 л.с.),бензин,АКПП,4WD,N/A,7 299 000,Екатеринбург
BMW X3,2025,2.0 л (258 л.с.),бензин,АКПП,4WD,N/A,7 299 000,Екатеринбург
BMW 3-Series,2013,2.0 л (184 л.с.),дизель,АКПП,4WD,189 000 км,2 350 000,Брянск
BMW 1-Series,2011,1.6 л (116 л.с.),бензин,АКПП,задний,288 500 км,665 000,Екатеринбург
BMW X6,2025,3.0 л (381 л.с.),бензин,АКПП,4WD,N/A,12 999 000,Екатеринбург
BMW X5,2008,3.0 л (264 л.с.),бензин,АКПП,4WD,185 758 км,1 399 000,Ярославль
BMW X5,2020,3.0 л (265 л.с.),дизель,АКПП,4WD,46 000 км,6 850 000,Владивосток
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,105 000 км,6 780 000,Санкт-Петербург
BMW 3-Series,2022,2.0 л (156 л.с.),бензин,АКПП,задний,49 000 км,3 230 000,Китай→Владивосток
BMW X5,2007,4.8 л (355 л.с.),бензин,АКПП,4WD,215 км,1 850 000,Молодежный
BMW X6,2023,3.0 л (286 л.с.),дизель,АКПП,4WD,36 000 км,11 000 000,Омск
BMW 6-Series,2007,3.0 л (258 л.с.),бензин,АКПП,задний,316 000 км,1 080 000,Жаворонки
BMW X5,2002,3.0 л (231 л.с.),бензин,механика,4WD,228 700 км,1 100 000,Шелехов
BMW 7-Series,1992,3.0 л (198 л.с.),бензин,механика,задний,200 000 км,190 000,Краснодар
BMW X3,2005,3.0 л (231 л.с.),бензин,АКПП,4WD,307 055 км,670 000,Екатеринбург
BMW 4-Series,2015,3.0 л (306 л.с.),бензин,АКПП,4WD,180 000 км,2 650 000,Санкт-Петербург
BMW X1,2013,2.0 л (184 л.с.),бензин,АКПП,4WD,237 432 км,1 560 000,Воронеж
BMW 3-Series,2016,1.5 л (136 л.с.),бензин,АКПП,задний,91 791 км,1 489 999,Кемерово
BMW 6-Series,2007,3.0 л (258 л.с.),бензин,АКПП,задний,170 000 км,1 000 000,Волгоград
BMW X4,2021,2.0 л (184 л.с.),бензин,АКПП,4WD,109 650 км,4 870 000,Ростов-на-Дону
BMW 5-Series,2006,2.5 л (218 л.с.),бензин,АКПП,задний,200 000 км,1 100 000,Омск
BMW 3-Series,2010,2.0 л (156 л.с.),бензин,АКПП,задний,160 648 км,1 350 000,Краснодар
BMW X5,2013,3.0 л (249 л.с.),дизель,АКПП,4WD,249 000 км,2 649 000,Кемерово
BMW 1-Series,2012,1.6 л (136 л.с.),бензин,АКПП,задний,293 000 км,990 000,Симферополь
BMW 5-Series,1998,2.0 л (150 л.с.),бензин,механика,задний,380 000 км,420 000,Клин
BMW 3-Series,2003,2.5 л (192 л.с.),бензин,АКПП,задний,120 000 км,650 000,Иркутск
BMW 3-Series,2007,2.0 л (129 л.с.),бензин,АКПП,задний,130 000 км,890 000,Новокузнецк
BMW X5,2025,3.0 л (298 л.с.),дизель,АКПП,4WD,N/A,14 990 000,Санкт-Петербург
BMW X1,2016,2.0 л (192 л.с.),бензин,АКПП,4WD,167 000 км,1 887 000,Новокузнецк
BMW 2-Series,2020,1.5 л (140 л.с.),бензин,робот,передний,36 380 км,2 050 000,Владивосток
BMW 3-Series,2008,2.5 л (218 л.с.),бензин,АКПП,задний,300 000 км,950 000,Карталы
BMW X6,2021,3.0 л (340 л.с.),бензин,АКПП,4WD,44 800 км,9 490 000,Новосибирск
BMW X4,2024,2.0 л (184 л.с.),бензин,АКПП,4WD,19 210 км,6 500 000,Новосибирск
BMW X1,2018,1.5 л (140 л.с.),бензин,робот,передний,74 733 км,2 299 000,Яблоновский
BMW 5-Series,2020,2.0 л (252 л.с.),бензин,АКПП,задний,86 889 км,4 599 000,Яблоновский
BMW X6,2015,3.0 л (249 л.с.),дизель,АКПП,4WD,199 200 км,3 290 000,Екатеринбург
BMW X3,2007,3.0 л (272 л.с.),бензин,АКПП,4WD,N/A,585 000,Кирово-Чепецк
BMW 3-Series,2014,1.6 л (136 л.с.),бензин,АКПП,задний,134 352 км,1 400 000,Краснодар
BMW X3,2012,3.0 л (249 л.с.),дизель,АКПП,4WD,140 000 км,1 800 000,Барнаул
BMW X5,2010,3.0 л (306 л.с.),бензин,АКПП,4WD,223 164 км,1 775 000,Красноярск
BMW 3-Series,2012,2.0 л (184 л.с.),бензин,АКПП,задний,240 000 км,2 100 000,Тюмень
BMW 7-Series,2019,3.0 л (320 л.с.),дизель,АКПП,4WD,78 100 км,5 300 000,Иркутск
BMW M5,2024,4.4 л (585 л.с.),гибрид,АКПП,4WD,6 000 км,18 500 000,Иркутск
BMW 5-Series,2020,2.0 л (184 л.с.),бензин,АКПП,задний,103 000 км,4 350 000,Хабаровск
BMW 3-Series,2019,2.0 л (190 л.с.),дизель,АКПП,задний,140 000 км,1 821 000,Санкт-Петербург
BMW 1-Series,2012,1.6 л (136 л.с.),бензин,АКПП,задний,166 890 км,970 000,Красноярск
BMW X5,2007,3.0 л (235 л.с.),дизель,АКПП,4WD,397 139 км,1 400 000,Воронеж
BMW 5-Series,2013,2.0 л (218 л.с.),дизель,АКПП,4WD,223 896 км,1 743 000,Москва
BMW X3,2013,2.0 л (245 л.с.),бензин,АКПП,4WD,222 388 км,1 980 000,Екатеринбург
BMW 3-Series,1992,1.6 л (99 л.с.),бензин,механика,задний,300 000 км,190 000,Тюмень
BMW X3,2012,2.0 л (184 л.с.),бензин,АКПП,4WD,139 000 км,2 090 000,Сургут
BMW 5-Series,1995,2.5 л (115 л.с.),дизель,механика,задний,490 000 км,550 000,Евпатория
BMW X5,2019,3.0 л (400 л.с.),дизель,АКПП,4WD,115 000 км,5 850 000,Краснодар
BMW 3-Series,2020,2.0 л (190 л.с.),дизель,АКПП,4WD,213 563 км,3 300 000,Иркутск
BMW 5-Series,2017,2.0 л (190 л.с.),дизель,АКПП,задний,97 000 км,3 199 000,Красноярск
BMW 1-Series,2010,1.6 л (116 л.с.),бензин,АКПП,задний,137 937 км,880 000,Кемерово
BMW 7-Series,2019,3.0 л (249 л.с.),дизель,АКПП,4WD,111 581 км,5 690 000,Москва
BMW X7,2022,3.0 л (340 л.с.),гибрид,АКПП,4WD,61 587 км,11 900 000,Москва
BMW 1-Series,2010,1.6 л (116 л.с.),бензин,АКПП,задний,202 500 км,750 000,Санкт-Петербург
BMW X7,2025,3.0 л (380 л.с.),бензин,автомат,4WD,N/A,16 250 000,Ростов-на-Дону
BMW X5,2006,4.4 л (320 л.с.),бензин,АКПП,4WD,277 000 км,1 000 000,Североуральск
BMW 2-Series Gran Tourer,2016,1.5 л (136 л.с.),бензин,АКПП,передний,116 500 км,1 300 000,Владивосток
BMW 5-Series,2019,2.0 л (190 л.с.),дизель,АКПП,4WD,100 000 км,4 300 000,Хабаровск
BMW 5-Series,2021,2.0 л (195 л.с.),дизель,АКПП,4WD,158 331 км,4 390 000,Симферополь
BMW 5-Series,2005,3.0 л (258 л.с.),бензин,АКПП,задний,120 000 км,2 560 000,Миллерово
BMW X4,2019,2.0 л (190 л.с.),дизель,АКПП,4WD,55 000 км,4 250 000,Хабаровск
BMW 3-Series,2016,1.5 л (136 л.с.),бензин,АКПП,задний,220 000 км,1 450 000,Бахчисарай
BMW X3,2018,2.0 л (190 л.с.),дизель,АКПП,4WD,98 666 км,4 236 000,Москва
BMW 3-Series,2017,2.0 л (190 л.с.),дизель,АКПП,4WD,215 км,2 900 000,Кемерово
BMW 3-Series,2008,2.5 л (218 л.с.),бензин,АКПП,4WD,213 км,585 000,Челябинск
BMW 3-Series,2006,2.5 л (218 л.с.),бензин,АКПП,задний,350 000 км,470 000,Москва
BMW X3,2019,2.0 л (190 л.с.),дизель,АКПП,4WD,180 000 км,3 550 000,Москва
BMW 5-Series,1999,2.5 л (170 л.с.),бензин,АКПП,задний,388 848 км,450 000,Пермь
BMW 1-Series,2012,1.6 л (136 л.с.),бензин,АКПП,задний,274 000 км,1 200 000,Тольятти
BMW X6,2021,3.0 л (249 л.с.),дизель,АКПП,4WD,74 000 км,7 300 000,Краснодар
BMW X5,2003,4.6 л (347 л.с.),бензин,АКПП,4WD,250 000 км,500 000,Дигора
BMW X1,2011,2.0 л (150 л.с.),бензин,АКПП,задний,144 000 км,1 300 000,Моздок
BMW 5-Series,2004,3.0 л (231 л.с.),бензин,АКПП,задний,222 999 км,1 000 099,Прокопьевск
BMW X6,2019,3.0 л (249 л.с.),дизель,АКПП,4WD,175 019 км,4 470 000,Москва
BMW X5,2002,4.4 л (286 л.с.),бензин,АКПП,4WD,180 000 км,500 000,Улан-Удэ
BMW 7-Series,2012,3.0 л (306 л.с.),дизель,автомат,4WD,N/A,1 599 000,Москва
BMW 5-Series,2012,2.0 л (184 л.с.),бензин,АКПП,задний,173 200 км,2 000 000,Томск
BMW X4,2019,2.0 л (252 л.с.),бензин,АКПП,4WD,55 000 км,4 550 000,Владивосток
BMW X5,2010,3.0 л (306 л.с.),бензин,АКПП,4WD,191 045 км,1 899 000,Сургут
BMW 3-Series,2012,2.0 л (184 л.с.),бензин,АКПП,задний,229 000 км,1 699 000,Михайловск
BMW 7-Series,2010,4.4 л (407 л.с.),бензин,АКПП,4WD,235 000 км,2 000 000,Москва
BMW 3-Series,2011,2.0 л (245 л.с.),бензин,АКПП,задний,270 000 км,1 900 000,Москва
BMW 1-Series,2013,1.6 л (136 л.с.),бензин,АКПП,задний,111 111 км,1 250 000,Ангарск
BMW X5,2014,3.0 л (306 л.с.),бензин,АКПП,4WD,220 050 км,2 495 000,Санкт-Петербург
BMW 5-Series,1999,2.0 л (150 л.с.),бензин,механика,задний,360 000 км,650 000,Мариинск
BMW 5-Series,2017,2.0 л (190 л.с.),дизель,АКПП,задний,212 000 км,2 350 000,Санкт-Петербург
BMW 2-Series Active Tourer,2015,1.5 л (136 л.с.),бензин,АКПП,передний,81 273 км,1 245 000,Иркутск
BMW X1,2012,2.0 л (184 л.с.),дизель,АКПП,4WD,224 500 км,1 299 000,Уфа
BMW X3,2013,3.0 л (249 л.с.),дизель,АКПП,4WD,200 000 км,2 150 000,Москва
BMW 5-Series,2021,2.0 л (184 л.с.),бензин,АКПП,задний,78 800 км,4 300 000,Москва
BMW X4,2018,2.0 л (184 л.с.),бензин,АКПП,4WD,212 200 км,3 420 000,Курган
BMW 5-Series,1998,2.8 л (193 л.с.),бензин,АКПП,задний,280 000 км,320 000,Беслан
BMW 5-Series,2012,2.0 л (218 л.с.),дизель,АКПП,4WD,164 000 км,1 930 000,Челябинск
BMW 7-Series,2002,4.4 л (333 л.с.),бензин,АКПП,задний,299 000 км,550 000,Ульяновск
BMW 3-Series,2016,2.0 л (184 л.с.),бензин,АКПП,задний,195 000 км,1 790 000,Москва
BMW X5,2020,3.0 л (400 л.с.),дизель,АКПП,4WD,79 612 км,9 900 000,Тюмень
BMW X6,2016,3.0 л (313 л.с.),дизель,АКПП,4WD,141 372 км,3 000 000,Иркутск
BMW X6,2019,3.0 л (249 л.с.),дизель,АКПП,4WD,199 000 км,4 999 999,Санкт-Петербург
BMW 3-Series,2013,2.0 л (184 л.с.),дизель,АКПП,4WD,185 000 км,1 820 000,Екатеринбург
BMW X1,2019,1.5 л (140 л.с.),бензин,робот,передний,72 900 км,1 969 000,Иркутск
BMW 1-Series,2010,1.6 л (116 л.с.),бензин,АКПП,задний,165 223 км,829 900,Уфа
BMW X5,2012,3.0 л (245 л.с.),дизель,АКПП,4WD,150 000 км,2 500 000,Пенза
BMW X3,2023,2.0 л (245 л.с.),бензин,АКПП,4WD,37 731 км,5 597 000,Красноярск
BMW 7-Series,2016,3.0 л (265 л.с.),дизель,АКПП,4WD,180 000 км,3 000 000,Москва
BMW X5,2009,3.0 л (272 л.с.),бензин,АКПП,4WD,196 645 км,1 627 000,Барнаул
BMW 3-Series,2011,2.0 л (156 л.с.),бензин,АКПП,задний,173 200 км,900 000,Москва
BMW 5-Series,2010,2.5 л (204 л.с.),бензин,АКПП,задний,233 000 км,1 690 000,Красноярск
BMW 3-Series,2016,1.5 л (136 л.с.),бензин,АКПП,задний,99 000 км,1 650 000,Челябинск
BMW 3-Series,2007,2.0 л (150 л.с.),бензин,АКПП,задний,287 000 км,670 000,Екатеринбург
BMW 1-Series,2009,1.6 л (115 л.с.),бензин,АКПП,задний,134 000 км,849 000,Сургут
BMW 7-Series,2019,3.0 л (249 л.с.),дизель,АКПП,4WD,76 890 км,5 650 000,Москва
BMW 3-Series,2007,2.5 л (218 л.с.),бензин,АКПП,задний,290 000 км,1 100 000,Тюмень
BMW 5-Series,2020,2.0 л (249 л.с.),бензин,АКПП,4WD,86 089 км,4 048 000,Волгоград
BMW X5,2011,4.4 л (407 л.с.),бензин,АКПП,4WD,243 000 км,2 500 000,Красноярск
BMW 5-Series,2012,2.0 л (218 л.с.),дизель,АКПП,4WD,320 896 км,1 270 000,Новосибирск
BMW X5,2009,3.0 л (286 л.с.),дизель,АКПП,4WD,358 000 км,1 780 000,Челябинск
BMW 7-Series,1998,2.8 л (193 л.с.),бензин,АКПП,задний,299 000 км,499 000,Тюмень
BMW 7-Series,2012,3.0 л (320 л.с.),бензин,АКПП,4WD,247 000 км,2 500 000,Барнаул
BMW X7,2022,3.0 л (381 л.с.),гибрид,АКПП,4WD,59 000 км,12 500 000,Иркутск
BMW X5,2015,3.0 л (218 л.с.),дизель,АКПП,4WD,205 178 км,3 600 000,Ильинское
BMW 3-Series,2013,2.0 л (184 л.с.),бензин,АКПП,задний,134 000 км,1 800 000,Тюмень
BMW 7-Series,2004,4.4 л (333 л.с.),бензин,АКПП,задний,333 000 км,750 000,Владикавказ
BMW 3-Series,2021,2.0 л (190 л.с.),дизель,АКПП,4WD,35 000 км,3 330 000,Владивосток
BMW 5-Series,2007,3.0 л (218 л.с.),бензин,АКПП,4WD,248 000 км,1 170 000,Екатеринбург
BMW 5-Series,2011,2.5 л (204 л.с.),бензин,АКПП,задний,165 000 км,2 100 000,Рубцовск
BMW X7,2025,3.0 л (340 л.с.),гибрид,АКПП,4WD,N/A,13 555 000,Благовещенск
BMW 1-Series,2022,1.5 л (136 л.с.),бензин,робот,передний,40 000 км,1 590 000,Китай→Владивосток
BMW X5,2024,3.0 л (381 л.с.),бензин,АКПП,4WD,15 000 км,13 200 000,Москва
BMW 3-Series,2008,2.5 л (218 л.с.),бензин,АКПП,задний,280 000 км,900 000,Кыштым
BMW 1-Series,2009,1.6 л (116 л.с.),бензин,автомат,задний,219 811 км,718 000,Хабаровск
BMW X5,2022,3.0 л (286 л.с.),дизель,АКПП,4WD,28 500 км,11 500 000,Набережные Челны
BMW X5,2019,3.0 л (400 л.с.),дизель,АКПП,4WD,150 000 км,6 450 000,Иваново
BMW X3,2013,2.0 л (245 л.с.),бензин,АКПП,4WD,216 000 км,2 125 000,Чебоксары
BMW X3,2025,2.0 л (258 л.с.),бензин,АКПП,4WD,N/A,7 099 000,Нижний Новгород
