Title,Year,Engine,Fuel,Transmission,Drive,Mileage,Price,Location
BMW 3-Series,2010,2.0 л (136 л.с.),бензин,АКПП,задний,183 455 км,1 049 000,Магнитогорск
BMW X1,2010,2.0 л (150 л.с.),бензин,АКПП,задний,217 000 км,1 180 000,Новосибирск
BMW 5-Series,2017,2.0 л (190 л.с.),дизель,АКПП,4WD,118 356 км,3 200 000,Краснодар
BMW 5-Series,2013,2.0 л (245 л.с.),бензин,АКПП,4WD,145 000 км,2 390 000,Красноярск
BMW 3-Series,2019,2.0 л (190 л.с.),дизель,АКПП,задний,129 000 км,3 550 000,Тюмень
BMW 7-Series,2018,2.0 л (258 л.с.),гибрид,АКПП,задний,65 000 км,5 000 000,Владивосток
BMW X6,2022,3.0 л (286 л.с.),дизель,АКПП,4WD,20 000 км,11 999 999,Краснодар
BMW 3-Series,2000,2.0 л (150 л.с.),бензин,АКПП,задний,263 000 км,455 000,Нижний Новгород
BMW 3-Series,1996,1.6 л (102 л.с.),бензин,механика,задний,530 000 км,320 000,Староминская
BMW 3-Series,2010,2.0 л (156 л.с.),бензин,АКПП,задний,283 000 км,980 000,Ростов-на-Дону
BMW M4,2021,3.0 л (510 л.с.),бензин,АКПП,задний,80 000 км,8 250 000,Краснодар
BMW 5-Series Gran Turismo,2010,3.0 л (306 л.с.),бензин,АКПП,задний,60 000 км,1 530 000,Махачкала
BMW X6,2017,4.4 л (575 л.с.),бензин,АКПП,4WD,98 000 км,4 800 000,Москва
BMW 3-Series Gran Turismo,2014,2.0 л (184 л.с.),бензин,АКПП,задний,45 000 км,1 730 000,Курск
BMW X1,2020,1.5 л (140 л.с.),бензин,робот,передний,68 700 км,2 570 000,Ставрополь
BMW X6,2009,3.0 л (235 л.с.),дизель,АКПП,4WD,192 000 км,2 390 000,Симферополь
BMW 3-Series,2009,2.0 л (136 л.с.),бензин,АКПП,задний,198 961 км,850 000,Пермь
BMW 5-Series,1998,2.5 л (170 л.с.),бензин,АКПП,задний,450 000 км,560 000,Москва
BMW X5,2008,4.8 л (355 л.с.),бензин,АКПП,4WD,258 300 км,1 700 000,Москва
BMW X5,2020,3.0 л (249 л.с.),дизель,АКПП,4WD,57 762 км,7 410 000,Калининград
BMW 5-Series,2015,2.0 л (184 л.с.),бензин,АКПП,задний,110 000 км,2 550 000,Омск
BMW 4-Series,2014,2.0 л (184 л.с.),дизель,АКПП,4WD,135 000 км,2 250 000,Москва
BMW 5-Series,2010,3.0 л (300 л.с.),дизель,автомат,задний,299 000 км,3 500 000,Москва
BMW X6,2017,3.0 л (313 л.с.),дизель,АКПП,4WD,209 000 км,3 900 000,Краснодар
BMW 5-Series,1998,2.5 л (170 л.с.),бензин,АКПП,задний,434 500 км,650 000,Лабинск
BMW 2-Series Active Tourer,2016,1.5 л (136 л.с.),гибрид,АКПП,4WD,94 000 км,1 888 888,Благовещенск
BMW 5-Series,2021,2.0 л (184 л.с.),бензин,АКПП,задний,65 000 км,4 750 000,Санкт-Петербург
BMW X1,2020,1.5 л (140 л.с.),бензин,робот,передний,95 499 км,2 899 000,Ставрополь
BMW X5,2026,3.0 л (352 л.с.),дизель,АКПП,4WD,N/A,16 990 000,Москва
BMW X1,2019,1.5 л (140 л.с.),бензин,робот,передний,100 000 км,1 995 000,Владивосток
BMW X7,2021,3.0 л (400 л.с.),дизель,АКПП,4WD,139 000 км,8 200 000,Абакан
BMW X5,2023,4.4 л (530 л.с.),бензин,АКПП,4WD,24 000 км,15 500 000,Ростов-на-Дону
BMW X6,2015,4.4 л (450 л.с.),бензин,АКПП,4WD,131 000 км,4 300 000,Краснодар
BMW 5-Series,1997,2.5 л (170 л.с.),бензин,АКПП,задний,430 000 км,450 000,Красноярск
BMW X5,2004,3.0 л (231 л.с.),бензин,АКПП,4WD,384 000 км,1 500 000,Кореновск
BMW 7-Series,2006,4.0 л (306 л.с.),бензин,АКПП,задний,202 800 км,850 000,Абакан
BMW 3-Series,1996,1.6 л (102 л.с.),бензин,механика,задний,447 788 км,299 999,Екатеринбург
BMW X5,2025,3.0 л (352 л.с.),дизель,АКПП,4WD,N/A,18 650 000,Москва
BMW X5,2001,3.0 л (231 л.с.),бензин,АКПП,4WD,400 000 км,850 000,Омск
BMW 3-Series,2008,3.0 л (230 л.с.),бензин,АКПП,4WD,50 км,1 100 000,Минск
BMW 5-Series,2002,3.0 л (231 л.с.),бензин,АКПП,задний,350 000 км,1 000 000,Белореченск
BMW X7,2024,3.0 л (352 л.с.),гибрид,АКПП,4WD,26 880 км,14 600 000,Ставрополь
BMW X5,2025,3.0 л (352 л.с.),дизель,АКПП,4WD,N/A,18 800 000,Москва
BMW X4,2018,2.0 л (190 л.с.),дизель,АКПП,4WD,90 000 км,3 750 000,Брянск
BMW X5,2004,3.0 л (225 л.с.),бензин,АКПП,4WD,324 000 км,850 000,Шарья
BMW 5-Series,2019,2.0 л (190 л.с.),дизель,АКПП,задний,48 000 км,3 800 000,Лангепас
BMW X5,2008,3.0 л (272 л.с.),бензин,АКПП,4WD,192 100 км,1 640 000,Владивосток
BMW X6,2008,3.0 л (306 л.с.),бензин,АКПП,4WD,192 500 км,1 600 000,Саяногорск
BMW X5,2017,3.0 л (313 л.с.),дизель,АКПП,4WD,150 215 км,4 179 000,Уфа
BMW 5-Series,2010,2.5 л (204 л.с.),бензин,АКПП,задний,270 000 км,1 950 000,Советский
BMW X5,2004,3.0 л (231 л.с.),бензин,АКПП,4WD,284 533 км,1 400 000,Томск
BMW X3,2012,2.0 л (184 л.с.),дизель,АКПП,4WD,317 000 км,1 800 000,Москва
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,59 000 км,11 300 000,Барнаул
BMW 5-Series,2014,2.0 л (184 л.с.),бензин,АКПП,задний,125 000 км,2 300 000,Когалым
BMW 3-Series Gran Turismo,2017,2.0 л (184 л.с.),бензин,АКПП,4WD,89 000 км,2 850 000,Новосибирск
BMW 5-Series,2002,2.2 л (170 л.с.),бензин,механика,задний,85 000 км,1 100 000,Судак
BMW 5-Series,2001,2.5 л (192 л.с.),бензин,АКПП,задний,351 000 км,700 000,Одинцово
BMW X5,2008,3.0 л (272 л.с.),бензин,АКПП,4WD,245 000 км,1 400 000,Ростов-на-Дону
BMW X6,2016,4.4 л (575 л.с.),бензин,АКПП,4WD,170 000 км,3 960 000,Энгельс
BMW 3-Series,2008,2.0 л (136 л.с.),бензин,АКПП,задний,317 440 км,820 000,Москва
BMW X6,2012,3.0 л (306 л.с.),бензин,АКПП,4WD,168 000 км,2 100 000,Симферополь
BMW 3-Series,1998,2.5 л (192 л.с.),бензин,механика,задний,346 500 км,1 600 000,Калининград
BMW X5,2025,3.0 л (298 л.с.),дизель,АКПП,4WD,N/A,15 290 000,Москва
BMW X5,2009,3.0 л (272 л.с.),бензин,АКПП,4WD,230 500 км,1 800 000,Томск
BMW 1-Series,2012,1.6 л (136 л.с.),бензин,АКПП,задний,204 861 км,1 000 000,Ханты-Мансийск
BMW X5,2015,3.0 л (306 л.с.),бензин,АКПП,4WD,98 172 км,3 300 000,Пермь
BMW X6,2015,3.0 л (306 л.с.),бензин,АКПП,4WD,282 022 км,2 285 150,Москва
BMW X6,2022,3.0 л (340 л.с.),дизель,АКПП,4WD,60 000 км,12 000 000,Барнаул
BMW 3-Series,2013,2.0 л (184 л.с.),дизель,АКПП,4WD,185 000 км,2 200 000,Ижевск
BMW X5,2025,3.0 л (298 л.с.),дизель,АКПП,4WD,27 км,15 490 000,Москва
BMW X5,2018,3.0 л (400 л.с.),дизель,АКПП,4WD,144 000 км,6 800 000,Пермь
BMW X1,2019,2.0 л (231 л.с.),бензин,автомат,4WD,97 161 км,2 349 714,Санкт-Петербург
BMW 3-Series,2010,2.0 л (184 л.с.),дизель,автомат,4WD,192 629 км,1 349 000,Нижнекамск
BMW X6,2022,3.0 л (340 л.с.),бензин,АКПП,4WD,25 000 км,10 499 999,Тюмень
BMW X5,2025,3.0 л (381 л.с.),бензин,АКПП,4WD,N/A,15 650 000,Москва
BMW 3-Series,2020,2.0 л (258 л.с.),бензин,АКПП,задний,86 335 км,3 900 000,Балашиха
BMW X5,2018,2.0 л (231 л.с.),дизель,АКПП,4WD,115 000 км,4 600 000,Симферополь
BMW i8,2016,1.5 л (231 л.с.),гибрид,АКПП,4WD,39 405 км,6 650 000,Сочи
BMW X5,2015,3.0 л (249 л.с.),дизель,АКПП,4WD,165 343 км,3 079 000,Калининград
BMW 5-Series,2003,3.0 л (231 л.с.),бензин,механика,задний,373 500 км,1 099 000,Тольятти
BMW 3-Series,2006,3.0 л (306 л.с.),бензин,АКПП,задний,248 000 км,1 650 000,Севастополь
BMW 2-Series,2021,1.5 л (140 л.с.),бензин,робот,передний,44 000 км,1 800 000,Якутск
BMW X6,2010,3.0 л (306 л.с.),дизель,АКПП,4WD,260 000 км,2 000 000,Черкесск
BMW 5-Series,2021,2.0 л (252 л.с.),бензин,АКПП,4WD,16 117 км,5 990 000,Химки
BMW 5-Series,2018,2.0 л (231 л.с.),дизель,автомат,задний,100 000 км,2 950 000,Краснодар
BMW X5,2005,3.0 л (231 л.с.),бензин,АКПП,4WD,400 км,1 000 000,Курганинск
BMW 1-Series,2013,1.6 л (136 л.с.),бензин,АКПП,задний,186 457 км,1 129 000,Екатеринбург
BMW 3-Series,2020,2.0 л (150 л.с.),дизель,АКПП,задний,43 949 км,3 109 000,Ижевск
BMW X6,2013,3.5 л (306 л.с.),бензин,автомат,4WD,215 000 км,1 999 999,Раменское
BMW 3-Series,2007,2.0 л (163 л.с.),дизель,АКПП,задний,247 000 км,1 699 999,Краснодар
BMW X3,2013,2.0 л (184 л.с.),дизель,АКПП,4WD,169 000 км,1 690 000,Чебоксары
BMW 5-Series,2010,3.0 л (258 л.с.),бензин,АКПП,задний,210 000 км,1 550 000,Екатеринбург
BMW X7,2021,3.0 л (340 л.с.),гибрид,АКПП,4WD,66 000 км,9 500 000,Уссурийск
BMW X5,2018,3.0 л (313 л.с.),дизель,АКПП,4WD,149 444 км,4 200 000,Владивосток
BMW X5,2004,3.0 л (218 л.с.),дизель,АКПП,4WD,350 000 км,1 595 000,Сочи
BMW 7-Series,2022,3.0 л (286 л.с.),дизель,АКПП,4WD,49 422 км,10 500 000,Ростов-на-Дону
BMW X4,2018,3.0 л (360 л.с.),бензин,АКПП,4WD,63 000 км,6 200 000,Барнаул
BMW 3-Series,2016,2.0 л (184 л.с.),бензин,АКПП,4WD,225 000 км,2 100 000,Москва
BMW 5-Series,1998,2.0 л (150 л.с.),бензин,механика,задний,366 660 км,800 000,Новошахтинск
BMW 7-Series,2018,3.0 л (326 л.с.),бензин,АКПП,4WD,163 239 км,3 929 000,Ростов-на-Дону
BMW X3,2021,2.0 л (190 л.с.),дизель,АКПП,4WD,72 000 км,4 750 000,Калининград
BMW X5,2026,3.0 л (298 л.с.),дизель,АКПП,4WD,N/A,17 290 000,Москва
BMW X5,2025,3.0 л (381 л.с.),бензин,АКПП,4WD,N/A,15 900 000,Москва
BMW 3-Series,2010,2.5 л (218 л.с.),бензин,АКПП,4WD,210 000 км,1 400 000,Сургут
BMW X6,2009,3.0 л (306 л.с.),бензин,АКПП,4WD,169 500 км,1 645 000,Оренбург
BMW 3-Series,2008,2.0 л (136 л.с.),бензин,АКПП,задний,195 000 км,800 000,Санкт-Петербург
BMW 3-Series,2000,2.2 л (170 л.с.),бензин,механика,задний,450 000 км,500 000,Сергиев Посад
BMW X3,2018,2.0 л (252 л.с.),бензин,АКПП,4WD,162 368 км,2 709 150,Москва
BMW 5-Series,2005,3.0 л (218 л.с.),дизель,АКПП,задний,530 000 км,1 150 000,Москва
BMW 3-Series,1997,2.0 л (150 л.с.),бензин,механика,задний,320 000 км,300 000,Старый Оскол
BMW X6,2013,4.4 л (555 л.с.),бензин,АКПП,4WD,195 000 км,2 000 000,Омск
BMW 5-Series,2005,2.5 л (192 л.с.),бензин,механика,задний,362 300 км,1 200 000,Новосибирск
BMW 5-Series,2023,2.0 л (258 л.с.),гибрид,АКПП,4WD,15 200 км,7 350 000,Москва
BMW X6,2020,3.0 л (249 л.с.),дизель,АКПП,4WD,133 000 км,7 500 000,Новочебоксарск
BMW 3-Series,2002,2.0 л (143 л.с.),бензин,АКПП,задний,209 855 км,800 000,Барнаул
BMW 1-Series,2019,1.5 л (140 л.с.),бензин,робот,передний,70 000 км,2 200 000,Иркутск
BMW 2-Series Active Tourer,2014,1.5 л (136 л.с.),бензин,АКПП,передний,125 000 км,1 150 000,Севастополь
BMW X4,2019,2.0 л (190 л.с.),дизель,АКПП,4WD,74 715 км,4 129 000,Санкт-Петербург
BMW i3,2018,170 л.с.,электро,АКПП,задний,47 988 км,1 900 000,Москва
BMW 5-Series,1997,2.5 л (170 л.с.),бензин,механика,задний,462 000 км,430 000,Северодвинск
BMW X7,2023,3.0 л (340 л.с.),дизель,автомат,4WD,24 600 км,13 580 000,Москва
BMW 5-Series,2013,2.0 л (184 л.с.),бензин,АКПП,задний,250 000 км,1 500 000,Санкт-Петербург
BMW 5-Series,2018,2.0 л (190 л.с.),дизель,АКПП,4WD,123 420 км,3 575 000,Москва
BMW 7-Series,2002,3.0 л (218 л.с.),дизель,АКПП,задний,500 000 км,750 000,Шадринск
BMW 5-Series,2008,3.0 л (231 л.с.),бензин,АКПП,4WD,260 000 км,1 599 999,Белово
BMW 3-Series,2008,2.5 л (218 л.с.),бензин,АКПП,4WD,171 000 км,1 400 000,Кемерово
BMW M5,2021,4.4 л (635 л.с.),бензин,АКПП,4WD,2 990 км,17 250 000,Екатеринбург
BMW X5,2017,3.0 л (249 л.с.),дизель,АКПП,4WD,109 800 км,4 200 000,Москва
BMW 5-Series,1997,2.0 л (150 л.с.),бензин,механика,задний,866 526 км,300 000,Калининск
BMW X4,2017,2.0 л (245 л.с.),бензин,АКПП,4WD,119 427 км,3 300 000,Тольятти
BMW i3,2018,170 л.с.,электро,АКПП,задний,92 432 км,1 900 000,Москва
BMW X3,2021,3.0 л (249 л.с.),дизель,АКПП,4WD,150 000 км,6 700 000,Тюмень
BMW 5-Series,2018,3.0 л (400 л.с.),дизель,АКПП,4WD,70 000 км,7 280 000,Владивосток
BMW X1,2012,2.0 л (150 л.с.),бензин,АКПП,задний,178 000 км,1 150 000,Москва
BMW 5-Series,2005,2.5 л (218 л.с.),бензин,АКПП,задний,330 000 км,950 000,Дзержинск
BMW X5,2014,3.0 л (306 л.с.),бензин,АКПП,4WD,196 500 км,2 390 000,Омск
BMW M3,2022,3.0 л (510 л.с.),бензин,автомат,4WD,9 250 км,11 900 000,Москва
BMW X7,2025,3.0 л (381 л.с.),гибрид,АКПП,4WD,N/A,16 900 000,Москва
BMW X3,2018,2.0 л (190 л.с.),дизель,АКПП,4WD,117 000 км,3 760 000,Голубицкая
BMW 5-Series,2002,2.5 л (163 л.с.),дизель,механика,задний,519 000 км,700 000,Бузулук
BMW X2,2018,2.0 л (190 л.с.),дизель,АКПП,4WD,154 000 км,2 950 000,Донецк
BMW X5,2010,3.0 л (235 л.с.),дизель,АКПП,4WD,331 000 км,1 800 000,Москва
