Title,Year,Engine,Fuel,Transmission,Drive,Mileage,Price,Location
bmw x5,2008,3.0,petrol,automatic,awd,1857580.0,1399000,ярославль
bmw x5,2020,3.0,diesel,automatic,awd,460000.0,6850000,владивосток
bmw x7,2021,3.0,hybrid,automatic,awd,1050000.0,6780000,санкт-петербург
bmw 3-series,2022,2.0,petrol,automatic,rear,490000.0,3230000,китай→владивосток
bmw x5,2007,4.8,petrol,automatic,awd,2150.0,1850000,молодежный
bmw x6,2023,3.0,diesel,automatic,awd,360000.0,11000000,омск
bmw 6-series,2007,3.0,petrol,automatic,rear,3160000.0,1080000,жаворонки
bmw x5,2002,3.0,petrol,manual,awd,2287000.0,1100000,шелехов
bmw 7-series,1992,3.0,petrol,manual,rear,2000000.0,190000,краснодар
bmw x3,2005,3.0,petrol,automatic,awd,3070550.0,670000,екатеринбург
bmw 4-series,2015,3.0,petrol,automatic,awd,1800000.0,2650000,санкт-петербург
bmw x1,2013,2.0,petrol,automatic,awd,2374320.0,1560000,воронеж
bmw 3-series,2016,1.5,petrol,automatic,rear,917910.0,1489999,кемерово
bmw 6-series,2007,3.0,petrol,automatic,rear,1700000.0,1000000,волгоград
bmw x4,2021,2.0,petrol,automatic,awd,1096500.0,4870000,ростов-на-дону
bmw 5-series,2006,2.5,petrol,automatic,rear,2000000.0,1100000,омск
bmw 3-series,2010,2.0,petrol,automatic,rear,1606480.0,1350000,краснодар
bmw x5,2013,3.0,diesel,automatic,awd,2490000.0,2649000,кемерово
bmw 1-series,2012,1.6,petrol,automatic,rear,2930000.0,990000,симферополь
bmw 5-series,1998,2.0,petrol,manual,rear,3800000.0,420000,клин
bmw 3-series,2003,2.5,petrol,automatic,rear,1200000.0,650000,иркутск
bmw 3-series,2007,2.0,petrol,automatic,rear,1300000.0,890000,новокузнецк
bmw x1,2016,2.0,petrol,automatic,awd,1670000.0,1887000,новокузнецк
bmw 2-series,2020,1.5,petrol,robot,front,363800.0,2050000,владивосток
bmw 3-series,2008,2.5,petrol,automatic,rear,3000000.0,950000,карталы
bmw x6,2021,3.0,petrol,automatic,awd,448000.0,9490000,новосибирск
bmw x4,2024,2.0,petrol,automatic,awd,192100.0,6500000,новосибирск
bmw x1,2018,1.5,petrol,robot,front,747330.0,2299000,яблоновский
bmw 5-series,2020,2.0,petrol,automatic,rear,868890.0,4599000,яблоновский
bmw x6,2015,3.0,diesel,automatic,awd,1992000.0,3290000,екатеринбург
bmw 3-series,2014,1.6,petrol,automatic,rear,1343520.0,1400000,краснодар
bmw x3,2012,3.0,diesel,automatic,awd,1400000.0,1800000,барнаул
bmw x5,2010,3.0,petrol,automatic,awd,2231640.0,1775000,красноярск
bmw 3-series,2012,2.0,petrol,automatic,rear,2400000.0,2100000,тюмень
bmw 7-series,2019,3.0,diesel,automatic,awd,781000.0,5300000,иркутск
bmw m5,2024,4.4,hybrid,automatic,awd,60000.0,18500000,иркутск
bmw 5-series,2020,2.0,petrol,automatic,rear,1030000.0,4350000,хабаровск
bmw 3-series,2019,2.0,diesel,automatic,rear,1400000.0,1821000,санкт-петербург
bmw 1-series,2012,1.6,petrol,automatic,rear,1668900.0,970000,красноярск
bmw x5,2007,3.0,diesel,automatic,awd,3971390.0,1400000,воронеж
bmw 5-series,2013,2.0,diesel,automatic,awd,2238960.0,1743000,москва
bmw x3,2013,2.0,petrol,automatic,awd,2223880.0,1980000,екатеринбург
bmw 3-series,1992,1.6,petrol,manual,rear,3000000.0,190000,тюмень
bmw x3,2012,2.0,petrol,automatic,awd,1390000.0,2090000,сургут
bmw 5-series,1995,2.5,diesel,manual,rear,4900000.0,550000,евпатория
bmw x5,2019,3.0,diesel,automatic,awd,1150000.0,5850000,краснодар
bmw 3-series,2020,2.0,diesel,automatic,awd,2135630.0,3300000,иркутск
bmw 5-series,2017,2.0,diesel,automatic,rear,970000.0,3199000,красноярск
bmw 1-series,2010,1.6,petrol,automatic,rear,1379370.0,880000,кемерово
bmw 7-series,2019,3.0,diesel,automatic,awd,1115810.0,5690000,москва
bmw x7,2022,3.0,hybrid,automatic,awd,615870.0,11900000,москва
bmw 1-series,2010,1.6,petrol,automatic,rear,2025000.0,750000,санкт-петербург
bmw x5,2006,4.4,petrol,automatic,awd,2770000.0,1000000,североуральск
bmw 2-series gran tourer,2016,1.5,petrol,automatic,front,1165000.0,1300000,владивосток
bmw 5-series,2019,2.0,diesel,automatic,awd,1000000.0,4300000,хабаровск
bmw 5-series,2021,2.0,diesel,automatic,awd,1583310.0,4390000,симферополь
bmw 5-series,2005,3.0,petrol,automatic,rear,1200000.0,2560000,миллерово
bmw x4,2019,2.0,diesel,automatic,awd,550000.0,4250000,хабаровск
bmw 3-series,2016,1.5,petrol,automatic,rear,2200000.0,1450000,бахчисарай
bmw x3,2018,2.0,diesel,automatic,awd,986660.0,4236000,москва
bmw 3-series,2017,2.0,diesel,automatic,awd,2150.0,2900000,кемерово
bmw 3-series,2008,2.5,petrol,automatic,awd,2130.0,585000,челябинск
bmw 3-series,2006,2.5,petrol,automatic,rear,3500000.0,470000,москва
bmw x3,2019,2.0,diesel,automatic,awd,1800000.0,3550000,москва
bmw 5-series,1999,2.5,petrol,automatic,rear,3888480.0,450000,пермь
bmw 1-series,2012,1.6,petrol,automatic,rear,2740000.0,1200000,тольятти
bmw x6,2021,3.0,diesel,automatic,awd,740000.0,7300000,краснодар
bmw x5,2003,4.6,petrol,automatic,awd,2500000.0,500000,дигора
bmw x1,2011,2.0,petrol,automatic,rear,1440000.0,1300000,моздок
bmw 5-series,2004,3.0,petrol,automatic,rear,2229990.0,1000099,прокопьевск
bmw x6,2019,3.0,diesel,automatic,awd,1750190.0,4470000,москва
bmw x5,2002,4.4,petrol,automatic,awd,1800000.0,500000,улан-удэ
bmw 5-series,2012,2.0,petrol,automatic,rear,1732000.0,2000000,томск
bmw x4,2019,2.0,petrol,automatic,awd,550000.0,4550000,владивосток
bmw x5,2010,3.0,petrol,automatic,awd,1910450.0,1899000,сургут
bmw 3-series,2012,2.0,petrol,automatic,rear,2290000.0,1699000,михайловск
bmw 7-series,2010,4.4,petrol,automatic,awd,2350000.0,2000000,москва
bmw 3-series,2011,2.0,petrol,automatic,rear,2700000.0,1900000,москва
bmw 1-series,2013,1.6,petrol,automatic,rear,1111110.0,1250000,ангарск
bmw x5,2014,3.0,petrol,automatic,awd,2200500.0,2495000,санкт-петербург
bmw 5-series,1999,2.0,petrol,manual,rear,3600000.0,650000,мариинск
bmw 5-series,2017,2.0,diesel,automatic,rear,2120000.0,2350000,санкт-петербург
bmw 2-series active tourer,2015,1.5,petrol,automatic,front,812730.0,1245000,иркутск
bmw x1,2012,2.0,diesel,automatic,awd,2245000.0,1299000,уфа
bmw x3,2013,3.0,diesel,automatic,awd,2000000.0,2150000,москва
bmw 5-series,2021,2.0,petrol,automatic,rear,788000.0,4300000,москва
bmw x4,2018,2.0,petrol,automatic,awd,2122000.0,3420000,курган
bmw 5-series,1998,2.8,petrol,automatic,rear,2800000.0,320000,беслан
bmw 5-series,2012,2.0,diesel,automatic,awd,1640000.0,1930000,челябинск
bmw 7-series,2002,4.4,petrol,automatic,rear,2990000.0,550000,ульяновск
bmw 3-series,2016,2.0,petrol,automatic,rear,1950000.0,1790000,москва
bmw x5,2020,3.0,diesel,automatic,awd,796120.0,9900000,тюмень
bmw x6,2016,3.0,diesel,automatic,awd,1413720.0,3000000,иркутск
bmw x6,2019,3.0,diesel,automatic,awd,1990000.0,4999999,санкт-петербург
bmw 3-series,2013,2.0,diesel,automatic,awd,1850000.0,1820000,екатеринбург
bmw x1,2019,1.5,petrol,robot,front,729000.0,1969000,иркутск
bmw 1-series,2010,1.6,petrol,automatic,rear,1652230.0,829900,уфа
bmw x5,2012,3.0,diesel,automatic,awd,1500000.0,2500000,пенза
bmw x3,2023,2.0,petrol,automatic,awd,377310.0,5597000,красноярск
bmw 7-series,2016,3.0,diesel,automatic,awd,1800000.0,3000000,москва
bmw x5,2009,3.0,petrol,automatic,awd,1966450.0,1627000,барнаул
bmw 3-series,2011,2.0,petrol,automatic,rear,1732000.0,900000,москва
bmw 5-series,2010,2.5,petrol,automatic,rear,2330000.0,1690000,красноярск
bmw 3-series,2016,1.5,petrol,automatic,rear,990000.0,1650000,челябинск
bmw 3-series,2007,2.0,petrol,automatic,rear,2870000.0,670000,екатеринбург
bmw 1-series,2009,1.6,petrol,automatic,rear,1340000.0,849000,сургут
bmw 7-series,2019,3.0,diesel,automatic,awd,768900.0,5650000,москва
bmw 3-series,2007,2.5,petrol,automatic,rear,2900000.0,1100000,тюмень
bmw 5-series,2020,2.0,petrol,automatic,awd,860890.0,4048000,волгоград
bmw x5,2011,4.4,petrol,automatic,awd,2430000.0,2500000,красноярск
bmw 5-series,2012,2.0,diesel,automatic,awd,3208960.0,1270000,новосибирск
bmw x5,2009,3.0,diesel,automatic,awd,3580000.0,1780000,челябинск
bmw 7-series,1998,2.8,petrol,automatic,rear,2990000.0,499000,тюмень
bmw 7-series,2012,3.0,petrol,automatic,awd,2470000.0,2500000,барнаул
bmw x7,2022,3.0,hybrid,automatic,awd,590000.0,12500000,иркутск
bmw x5,2015,3.0,diesel,automatic,awd,2051780.0,3600000,ильинское
bmw 3-series,2013,2.0,petrol,automatic,rear,1340000.0,1800000,тюмень
bmw 7-series,2004,4.4,petrol,automatic,rear,3330000.0,750000,владикавказ
bmw 3-series,2021,2.0,diesel,automatic,awd,350000.0,3330000,владивосток
bmw 5-series,2007,3.0,petrol,automatic,awd,2480000.0,1170000,екатеринбург
bmw 5-series,2011,2.5,petrol,automatic,rear,1650000.0,2100000,рубцовск
bmw 1-series,2022,1.5,petrol,robot,front,400000.0,1590000,китай→владивосток
bmw x5,2024,3.0,petrol,automatic,awd,150000.0,13200000,москва
bmw 3-series,2008,2.5,petrol,automatic,rear,2800000.0,900000,кыштым
bmw 1-series,2009,1.6,petrol,automatic,rear,2198110.0,718000,хабаровск
bmw x5,2022,3.0,diesel,automatic,awd,285000.0,11500000,набережные челны
bmw x5,2019,3.0,diesel,automatic,awd,1500000.0,6450000,иваново
bmw x3,2013,2.0,petrol,automatic,awd,2160000.0,2125000,чебоксары
bmw x5,2007,3.0,petrol,automatic,awd,1910000.0,1300000,кемерово
bmw x4,2021,3.0,diesel,automatic,awd,1225000.0,5050000,москва
bmw 7-series,2001,4.4,petrol,automatic,rear,3560000.0,700000,шилка
bmw 3-series,2019,2.0,diesel,automatic,rear,1209350.0,2899000,тюмень
bmw x1,2014,2.0,petrol,automatic,rear,1475380.0,1429000,тюмень
bmw 3-series,2016,1.5,petrol,automatic,rear,820000.0,1750000,владивосток
bmw x5,2002,3.0,petrol,automatic,awd,2600000.0,800000,магнитогорск
bmw x4,2015,2.0,petrol,automatic,awd,1541170.0,2639000,уфа
bmw 3-series,2014,2.0,petrol,automatic,rear,2225000.0,1775000,москва
bmw x3,2023,2.0,petrol,automatic,awd,520000.0,5250000,ростов-на-дону
bmw x5,2020,3.0,petrol,automatic,awd,750000.0,6900000,пятигорск
bmw 6-series gran turismo,2018,2.0,diesel,automatic,awd,1300000.0,3700000,санкт-петербург
bmw x5,2001,4.4,petrol,automatic,awd,3500000.0,750000,пронск
bmw 5-series,2010,3.0,petrol,automatic,rear,2682280.0,1300000,каспийск
bmw 3-series,2009,2.5,petrol,automatic,rear,1228000.0,1990000,краснодар
bmw 7-series,2002,3.6,petrol,automatic,rear,3300000.0,395000,москва
bmw 5-series,2017,3.0,diesel,automatic,awd,2168000.0,3650000,рязань
bmw x6,2015,3.0,diesel,automatic,awd,1375000.0,3950000,красноярск
bmw x5,2014,3.0,diesel,automatic,awd,710000.0,4150000,красноярск
bmw 5-series,2011,3.0,diesel,automatic,awd,2200000.0,1800000,новосибирск
bmw x3,2004,3.0,petrol,automatic,awd,3840000.0,775000,тогучин
bmw x3,2013,2.0,petrol,automatic,awd,1770000.0,2000000,тюмень
bmw x5,2001,3.0,petrol,automatic,awd,2000000.0,799000,новосибирск
bmw x7,2020,3.0,diesel,automatic,awd,1551580.0,6049888,нижний новгород
bmw 8-series,2019,3.0,diesel,automatic,awd,585060.0,7349000,санкт-петербург
bmw x5,2007,3.0,petrol,automatic,awd,2000.0,1300000,улан-удэ
bmw x6,2011,4.4,petrol,automatic,awd,1180000.0,1650000,хабаровск
bmw x3,2025,2.0,petrol,automatic,awd,270.0,7500000,москва
bmw 3-series,2014,1.6,petrol,automatic,rear,2850000.0,1199990,ростов-на-дону
bmw x5,2020,3.0,hybrid,automatic,awd,1435000.0,5900000,москва
bmw x3,2019,2.0,petrol,automatic,awd,952920.0,4527000,новосибирск
bmw x7,2020,3.0,hybrid,automatic,awd,1106750.0,9000000,пермь
bmw x5,2021,3.0,hybrid,automatic,awd,1120000.0,6150000,артём
bmw x7,2025,3.0,hybrid,automatic,awd,500.0,16250000,ростов-на-дону
bmw 3-series,1998,3.0,petrol,manual,rear,4500000.0,320000,омск
bmw x3,2015,2.0,diesel,automatic,awd,1780000.0,2145000,санкт-петербург
bmw x6,2009,3.0,petrol,automatic,awd,2700000.0,1600000,темрюк
bmw x1,2010,3.0,petrol,automatic,awd,2070000.0,1299000,сургут
bmw 4-series,2021,3.0,petrol,automatic,awd,700000.0,6600000,новосибирск
bmw 5-series,2004,2.2,petrol,automatic,rear,3100000.0,750000,юрьев-польский
bmw 5-series,2012,2.0,petrol,automatic,rear,949670.0,2135000,чебоксары
bmw 5-series,2015,2.0,petrol,automatic,rear,1930000.0,1950000,тольятти
bmw 1-series,2008,3.0,petrol,automatic,rear,2528000.0,1550000,симферополь
bmw x6,2016,3.0,diesel,automatic,awd,2720000.0,3300000,москва
bmw 3-series,2008,2.5,petrol,automatic,rear,2500000.0,830000,томск
bmw x5,2025,3.0,diesel,automatic,awd,63510.0,15895000,новосибирск
bmw x5,2014,3.0,diesel,automatic,awd,3010000.0,2690000,киров
bmw 5-series,2005,2.5,petrol,manual,rear,600000.0,987000,краснодар
bmw x5,2017,3.0,diesel,automatic,awd,1980000.0,3279000,москва
bmw x5,2001,4.4,petrol,automatic,awd,3500000.0,650000,пушкино
bmw 5-series,2020,2.0,diesel,automatic,awd,1311240.0,3699000,тюмень
bmw x3,2009,2.0,diesel,automatic,awd,3110000.0,575000,екатеринбург
bmw 3-series,2020,2.0,petrol,automatic,rear,1490000.0,3150000,грозный
bmw 3-series,2003,2.2,petrol,automatic,rear,2700000.0,590000,симферополь
bmw 3-series,2001,2.2,petrol,automatic,rear,3247000.0,590000,екатеринбург
bmw x6,2019,3.0,diesel,automatic,awd,1725920.0,4250000,москва
bmw 5-series,2019,3.0,petrol,automatic,rear,1170000.0,3850000,краснодар
bmw 3-series,2015,2.0,petrol,automatic,awd,2050000.0,1920000,калининград
bmw 7-series,1997,2.8,petrol,automatic,rear,2100000.0,470000,тюмень
bmw x3,2008,2.5,petrol,automatic,awd,3050000.0,1050000,томск
bmw 5-series,2018,2.0,petrol,automatic,rear,1590000.0,2550000,москва
bmw 3-series,2024,2.0,petrol,automatic,rear,699000.0,3000000,грозный
bmw x5,2007,3.0,petrol,automatic,awd,1000000.0,1850000,чита
bmw x2,2018,2.0,petrol,automatic,awd,901480.0,3200000,москва
bmw x4,2021,2.0,petrol,automatic,awd,550000.0,5700000,краснодар
bmw 5-series,1998,2.8,petrol,manual,rear,5970000.0,480000,нальчик
bmw x5,2017,3.0,petrol,automatic,awd,1550000.0,3370000,москва
bmw 3-series,2014,2.0,petrol,automatic,awd,1490000.0,2190000,симферополь
bmw 5-series,2013,3.0,diesel,automatic,awd,2204540.0,2280000,новосибирск
bmw 5-series,2008,2.5,petrol,automatic,rear,2362440.0,1350000,москва
bmw 1-series,2012,1.6,petrol,automatic,rear,2700000.0,800000,суходол
bmw 3-series,2005,2.0,petrol,manual,rear,4100000.0,860000,москва
bmw x5,2018,3.0,petrol,automatic,awd,858120.0,2371500,краснодар
bmw 5-series,2021,2.0,diesel,automatic,awd,600000.0,1500000,санкт-петербург
bmw x5,2007,3.0,petrol,automatic,awd,2280000.0,1350000,иркутск
bmw 3-series,2008,3.0,petrol,automatic,rear,50000.0,6490000,казань
bmw 5-series,2006,2.5,petrol,automatic,awd,2800000.0,1330000,евпатория
bmw 5-series,2020,2.0,petrol,automatic,rear,709820.0,4450000,москва
bmw x5,2006,3.0,petrol,automatic,awd,3200000.0,830000,краснодар
bmw x5,2021,3.0,diesel,automatic,awd,890000.0,8250000,омск
bmw 5-series,2021,2.0,diesel,automatic,awd,1486950.0,3988000,чебоксары
bmw 5-series,2006,3.0,petrol,automatic,awd,2890500.0,730000,москва
bmw 4-series,2025,2.0,petrol,automatic,rear,80000.0,5450000,гомель
bmw 5-series,2004,2.5,petrol,automatic,rear,3690000.0,700000,тольятти
bmw x6,2016,3.0,diesel,automatic,awd,1700000.0,3700000,мегет
bmw 5-series,1997,2.0,petrol,manual,rear,5000000.0,440000,москва
bmw 5-series,2010,2.5,petrol,automatic,rear,2619300.0,1199000,санкт-петербург
bmw 5-series,2017,2.0,diesel,automatic,awd,1920000.0,3350000,москва
bmw 7-series,2009,3.0,petrol,automatic,rear,1850000.0,1600000,красноярск
bmw 5-series,2016,3.0,diesel,automatic,awd,2100000.0,2600000,омск
bmw 3-series,2013,2.0,petrol,automatic,rear,2339200.0,1600000,москва
bmw 3-series,2005,2.5,petrol,automatic,rear,4280000.0,800000,уфа
bmw 3-series,2008,2.5,petrol,automatic,awd,1600000.0,980000,новосибирск
bmw x3,2025,2.0,petrol,automatic,awd,10.0,7250000,тюмень
bmw 3-series,2000,3.0,petrol,automatic,rear,99990.0,5140000,казань
bmw 1-series,2008,3.0,petrol,manual,rear,33330.0,4690000,казань
bmw x5,2014,3.0,petrol,automatic,awd,1686030.0,3200000,краснодар
bmw 3-series,2000,1.9,petrol,manual,rear,3860000.0,600000,прокопьевск
bmw x6,2015,3.0,diesel,automatic,awd,1679190.0,3550000,кемерово
bmw 3-series,2010,2.5,petrol,automatic,awd,1835970.0,1150000,новосибирск
bmw x3,2008,2.0,diesel,automatic,awd,1560000.0,950000,хабаровск
bmw x6,2018,3.0,diesel,automatic,awd,2900000.0,3200000,троицк
bmw x5,2007,3.0,petrol,automatic,awd,2600000.0,1420000,москва
bmw 3-series,2011,2.0,petrol,automatic,rear,2410000.0,1098000,новосибирск
bmw 3-series,2003,2.0,petrol,automatic,rear,1180100.0,830000,новосибирск
bmw x2,2019,2.0,diesel,automatic,awd,1077720.0,2570000,новосибирск
bmw x3,2009,2.0,diesel,automatic,awd,2390000.0,1119000,новосибирск
bmw 3-series,2013,2.0,diesel,automatic,awd,1218560.0,1900000,новосибирск
bmw 5-series,2016,2.0,diesel,automatic,awd,1840000.0,3598000,новосибирск
bmw x6,2009,4.4,petrol,automatic,awd,2450000.0,1600000,чита
bmw x4,2024,2.0,petrol,automatic,awd,260000.0,7000000,москва
bmw x6,2019,4.4,petrol,automatic,awd,970000.0,7900000,воронеж
bmw x5,2014,3.0,petrol,automatic,awd,1800000.0,3400000,краснодар
bmw x3,2008,2.5,petrol,automatic,awd,1840000.0,1200000,красноярск
bmw 7-series,2015,3.0,petrol,automatic,awd,1748130.0,2320000,уфа
bmw x6,2025,3.0,diesel,automatic,awd,79000.0,15450000,новосибирск
bmw x5,2017,3.0,diesel,automatic,awd,1689000.0,4049999,новосибирск
bmw x4,2019,2.0,diesel,automatic,awd,1040000.0,1890000,краснодар
bmw 5-series,2000,2.5,diesel,manual,rear,2000000.0,349000,кемерово
bmw x6,2015,3.0,diesel,automatic,awd,2170000.0,3250000,челябинск
bmw 3-series,2011,2.0,petrol,automatic,rear,1476000.0,1295000,феодосия
bmw 5-series,2000,2.5,diesel,manual,rear,2600000.0,240000,новосибирск
bmw 5-series,2018,2.0,diesel,automatic,awd,1070000.0,3500000,москва
bmw 7-series,2010,6.0,petrol,automatic,rear,1900000.0,1850000,сочи
bmw 3-series,2015,2.0,petrol,automatic,rear,1400000.0,2299999,новосибирск
bmw x5,2021,4.4,petrol,automatic,awd,1132190.0,8700000,тверь
bmw 3-series gran turismo,2020,2.0,diesel,automatic,awd,1425000.0,2470000,омск
bmw x3,2020,2.0,petrol,automatic,awd,452390.0,5000000,барнаул
bmw 3-series,2011,2.0,petrol,automatic,rear,2160000.0,1150000,большой исток
bmw x6,2010,3.0,petrol,automatic,awd,2250000.0,1520000,белово
bmw 5-series,1994,2.5,petrol,automatic,rear,2000000.0,127000,чита
bmw 1-series,2017,1.5,petrol,automatic,rear,785670.0,1899000,екатеринбург
bmw 2-series active tourer,2017,1.5,petrol,automatic,front,495000.0,1475000,нижняя тура
bmw 7-series,2004,3.0,diesel,automatic,rear,2080000.0,1500000,лангепас
bmw 3-series,2014,1.6,petrol,automatic,rear,1850000.0,1495000,симферополь
bmw x3,2019,2.0,diesel,automatic,awd,1680000.0,3600000,шахты
bmw 5-series,2020,2.0,diesel,automatic,awd,2440000.0,3250000,москва
bmw x3,2015,2.0,petrol,automatic,awd,2380000.0,2050000,надым
bmw 7-series,2001,3.6,petrol,automatic,rear,3300000.0,650000,краснодар
bmw 5-series,2004,2.5,diesel,automatic,rear,4200000.0,1250000,калининград
bmw x5,2016,2.0,diesel,automatic,awd,1980000.0,3720000,стерлитамак
bmw x1,2012,2.0,petrol,automatic,awd,2600000.0,1490000,тюмень
bmw 7-series,2001,3.6,petrol,automatic,rear,1500000.0,385000,москва
bmw 5-series,1999,2.0,petrol,automatic,rear,5400000.0,530000,новосибирск
bmw 5-series,2008,2.5,petrol,automatic,rear,2720000.0,1249999,сургут
bmw 1-series,2011,1.6,petrol,automatic,rear,1685600.0,900000,пушкино
bmw x1,2025,2.0,petrol,robot,awd,30000.0,5150000,симферополь
bmw 3-series,2011,2.0,petrol,automatic,rear,2147000.0,1020000,уфа
bmw 5-series,2016,2.0,diesel,automatic,awd,1800000.0,2350000,иваново
bmw 2-series,2020,1.5,petrol,robot,front,460000.0,1500000,владивосток
bmw 3-series,2012,2.5,petrol,automatic,rear,1433130.0,1549000,москва
bmw 3-series,1999,2.0,petrol,manual,rear,2000000.0,870000,омск
bmw 3-series,2006,2.0,petrol,automatic,rear,2750000.0,950000,иркутск
bmw 3-series,2012,2.0,petrol,automatic,rear,1671560.0,1619000,сургут
bmw 3-series,2020,2.0,petrol,automatic,awd,290000.0,4500000,москва
bmw x3,2012,2.0,petrol,automatic,awd,1800000.0,2450000,челябинск
bmw x5,2013,3.0,diesel,automatic,awd,2430000.0,1750000,калининград
bmw x5,2014,3.0,diesel,automatic,awd,1370000.0,3000000,иркутск
bmw x3,2015,2.0,petrol,automatic,awd,1831530.0,2200000,екатеринбург
bmw 3-series,1999,1.9,petrol,automatic,rear,4300000.0,450000,верх-суетка
bmw 3-series,2021,2.0,diesel,automatic,awd,270000.0,5600000,йошкар-ола
bmw 3-series,2020,2.0,diesel,automatic,awd,680000.0,3850000,красноярск
bmw 3-series,2021,2.0,diesel,automatic,awd,1303000.0,3730000,воронеж
bmw x5,2024,3.0,petrol,automatic,awd,76000.0,15100000,владикавказ
bmw 5-series,2019,2.0,petrol,automatic,rear,1130000.0,3600000,благовещенск
bmw 5-series,2004,4.4,petrol,automatic,rear,2850000.0,720000,ростов-на-дону
bmw 3-series,2009,2.5,petrol,automatic,awd,2020000.0,1400000,москва
bmw x3,2024,2.0,petrol,automatic,awd,217980.0,6278000,краснодар
bmw 3-series,2021,2.0,diesel,automatic,awd,1250000.0,3250000,москва
bmw x3,2013,2.0,petrol,automatic,awd,1213000.0,1900000,москва
bmw 1-series,2011,1.6,petrol,automatic,rear,3435000.0,739000,челябинск
bmw 7-series,2010,3.0,diesel,automatic,rear,2990000.0,2100000,сергиев посад
bmw 1-series,2012,1.6,petrol,automatic,rear,1660000.0,1100000,железнодорожный
bmw x7,2025,4.4,hybrid,automatic,awd,12500.0,18890000,москва
bmw x7,2022,3.0,hybrid,automatic,awd,850540.0,10990000,москва
bmw x7,2022,3.0,hybrid,automatic,awd,157680.0,12390000,москва
bmw x7,2022,3.0,hybrid,automatic,awd,404980.0,11990000,москва
bmw x5,2004,4.4,petrol,automatic,awd,3000000.0,1000000,талинка
bmw x5,2016,3.0,diesel,automatic,awd,1140000.0,3700000,москва
bmw 5-series,2010,2.5,petrol,automatic,rear,2730000.0,1610000,тула
bmw 3-series,2013,1.6,petrol,automatic,rear,2080000.0,1470000,минеральные воды
bmw x6,2010,4.4,petrol,automatic,awd,1236000.0,1700000,барнаул
bmw 3-series,2017,1.5,petrol,automatic,rear,368000.0,1999999,барнаул
bmw x7,2019,3.0,diesel,automatic,awd,650000.0,9000000,новосибирск
bmw 5-series,2020,3.0,petrol,automatic,rear,650000.0,5600000,симферополь
bmw 3-series,2001,2.2,petrol,automatic,rear,2222220.0,320000,санкт-петербург
bmw 1-series,2013,1.6,petrol,automatic,rear,1230000.0,1250000,санкт-петербург
bmw x5,2001,4.4,petrol,automatic,awd,2860000.0,1000000,асино
bmw 6-series,2003,4.4,petrol,automatic,rear,2200000.0,1000000,бердск
bmw x3,2006,3.0,diesel,automatic,awd,100000.0,560000,москва
bmw 3-series,2020,2.0,petrol,automatic,rear,800000.0,4000000,чебоксары
bmw 1-series,2015,1.5,petrol,automatic,rear,1312500.0,1300000,томск
bmw x1,2013,2.0,petrol,automatic,awd,1820000.0,1350000,уфа
bmw x3,2021,2.0,diesel,automatic,awd,670000.0,4850000,кыштым
bmw 5-series,2019,3.0,diesel,automatic,awd,1402800.0,4400000,казань
bmw x3,2014,2.0,petrol,automatic,awd,1922970.0,1850000,екатеринбург
bmw 5-series,2011,2.5,petrol,automatic,rear,1810000.0,1690000,москва
bmw xm,2023,4.4,hybrid,automatic,awd,293700.0,20600000,новосибирск
bmw x7,2025,3.0,hybrid,automatic,awd,49970.0,17595000,новосибирск
bmw x3,2021,2.0,diesel,automatic,awd,625120.0,4890000,новосибирск
bmw x6,2020,4.4,petrol,automatic,awd,400000.0,13000000,новосибирск
bmw 3-series,2021,2.0,diesel,automatic,awd,810000.0,4400000,краснодар
bmw x7,2020,3.0,hybrid,automatic,awd,1174850.0,7890000,краснодар
bmw x5,2020,3.0,diesel,automatic,awd,918610.0,7949000,тюмень
bmw x5,2005,3.0,diesel,automatic,awd,3300000.0,1500000,дмитров
bmw 5-series,2008,3.0,petrol,automatic,awd,2229150.0,1124000,тюмень
bmw 7-series,2018,3.0,petrol,automatic,awd,1194240.0,3999000,тюмень
bmw 4-series,2017,2.0,diesel,automatic,rear,1537450.0,2849000,тюмень
bmw 5-series,2015,2.0,petrol,automatic,awd,1476170.0,2399000,тюмень
bmw 3-series gran turismo,2014,2.0,petrol,automatic,awd,1775000.0,1984000,тюмень
bmw 8-series,2020,3.0,diesel,automatic,awd,523500.0,7995000,новосибирск
bmw x3,2013,2.0,petrol,automatic,awd,1860000.0,1630000,томск
bmw x3,2013,2.0,petrol,automatic,awd,1230000.0,1900000,рыбинск
bmw 5-series,2019,3.0,diesel,automatic,awd,1500000.0,4690000,симферополь
bmw x5,2009,3.0,petrol,automatic,awd,2860000.0,1230000,вологда
bmw x5,2005,4.4,petrol,automatic,awd,2420000.0,1500000,сургут
bmw x3,2015,2.0,petrol,automatic,awd,1210410.0,2630000,набережные челны
bmw 7-series,1997,2.8,petrol,automatic,rear,1970000.0,785000,краснодар
bmw 4-series,2014,2.0,petrol,automatic,rear,2279660.0,1979000,сургут
bmw 1-series,2013,1.6,petrol,automatic,rear,2107980.0,959000,сургут
bmw 5-series,2013,2.0,petrol,automatic,rear,2110000.0,1550000,москва
bmw 5-series,2007,2.5,petrol,automatic,rear,3549370.0,990000,кореновск
bmw x1,2018,1.5,petrol,robot,front,645570.0,2000000,хабаровск
bmw 3-series,2013,2.0,diesel,automatic,awd,810000.0,2380000,новосибирск
